season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,hour,dayofweek
1,0,0,2,-0.07070253106518039,-0.02007078244764624,-0.14999154416577443,0.7596375908049122,198,2011,3,5,14,5
1,0,0,2,-0.17594904455835111,-0.10975464403873461,0.0578638373871021,0.8819159044024949,205,2011,3,5,15,5
1,0,0,2,-0.07070253106518039,-0.02007078244764624,-0.14999154416577443,0.8819159044024949,204,2011,3,5,16,5
1,0,0,2,-0.07070253106518039,-0.02007078244764624,-0.14999154416577443,1.3718498186156276,164,2011,3,5,17,5
1,0,0,2,-0.07070253106518039,-0.02007078244764624,-0.14999154416577443,1.1272931914204625,152,2011,3,5,18,5
1,0,0,2,-0.17594904455835111,-0.10975464403873461,0.26571921893997863,1.1272931914204625,89,2011,3,5,19,5
1,0,0,2,-0.28119555805152185,-0.198848480224619,0.78535767282217,1.1272931914204625,70,2011,3,5,20,5
1,0,0,2,-0.28119555805152185,-0.198848480224619,0.5255384458810742,1.1272931914204625,72,2011,3,5,21,5
1,0,0,2,-0.38644207154469257,-0.28853234181570736,0.78535767282217,0.8819159044024949,63,2011,3,5,22,5
1,0,0,2,-0.28119555805152185,-0.198848480224619,0.78535767282217,0.8819159044024949,44,2011,3,5,23,5
1,0,0,2,-0.38644207154469257,-0.28853234181570736,0.78535767282217,1.3718498186156276,52,2011,3,6,0,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,0.78535767282217,0.7596375908049122,39,2011,3,6,1,6
1,0,0,2,-0.4916885850378633,-0.37762617800159176,1.0451768997632656,0.7596375908049122,32,2011,3,6,2,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.0451768997632656,0.8819159044024949,11,2011,3,6,3,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.3569599720925802,1.3718498186156276,3,2011,3,6,4,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.6687430444218951,1.3718498186156276,2,2011,3,6,6,6
1,0,0,3,-0.38644207154469257,-0.28853234181570736,1.9805261167512098,2.1071610198467283,5,2011,3,6,7,6
1,0,0,2,-0.4916885850378633,-0.37762617800159176,1.9805261167512098,0.8819159044024949,9,2011,3,6,8,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.9805261167512098,0.7596375908049122,22,2011,3,6,9,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.9805261167512098,0.8819159044024949,31,2011,3,6,10,6
1,0,0,2,-0.38644207154469257,-0.28853234181570736,1.9805261167512098,0.2697036765917794,62,2011,3,6,11,6
1,0,0,2,-0.17594904455835111,-0.10975464403873461,1.6687430444218951,1.1272931914204625,79,2011,3,6,12,6
1,0,0,2,-0.17594904455835111,-0.10975464403873461,1.6687430444218951,1.3718498186156276,105,2011,3,6,13,6
1,0,0,3,-0.28119555805152185,-0.198848480224619,1.9805261167512098,0.2697036765917794,39,2011,3,6,14,6
1,0,0,3,-0.28119555805152185,-0.198848480224619,1.9805261167512098,0.2697036765917794,7,2011,3,6,15,6
1,0,0,3,-0.7021816120242045,-0.8248654351466257,1.9805261167512098,0.7596375908049122,11,2011,3,6,16,6
1,0,0,3,-0.8074281255173752,-1.0036431329235982,1.9805261167512098,0.8819159044024949,25,2011,3,6,17,6
1,0,0,3,-0.9126746390105459,-1.0927369691094824,1.9805261167512098,1.3718498186156276,23,2011,3,6,18,6
1,0,0,3,-1.0179211525037164,-1.271514666886455,1.9805261167512098,2.473995960639476,11,2011,3,6,19,6
1,0,0,3,-1.1231676659968872,-1.3611985284775436,1.9805261167512098,1.8617837328287605,11,2011,3,6,20,6
1,0,0,3,-1.3336606929832286,-1.718753924031489,1.616779199033676,3.4538637890657418,7,2011,3,6,21,6
1,0,0,2,-1.4389072064763992,-1.6290700624404004,1.9805261167512098,1.6172271056335954,10,2011,3,6,22,6
1,0,0,2,-1.4389072064763992,-1.6290700624404004,1.9805261167512098,1.8617837328287605,9,2011,3,6,23,6
1,0,1,3,-1.54415371996957,-1.718753924031489,1.9805261167512098,1.1272931914204625,4,2011,3,7,0,0
1,0,1,3,-1.54415371996957,-1.718753924031489,1.9805261167512098,1.1272931914204625,2,2011,3,7,1,0
1,0,1,1,-1.54415371996957,-1.897531621808462,0.9412492089868273,3.2093071618705764,1,2011,3,7,3,0
1,0,1,1,-1.54415371996957,-1.897531621808462,0.9412492089868273,2.719373247657443,1,2011,3,7,4,0
1,0,1,1,-1.54415371996957,-1.718753924031489,0.6814299820457317,1.3718498186156276,1,2011,3,7,5,0
1,0,1,1,-1.54415371996957,-1.718753924031489,0.6814299820457317,1.6172271056335954,34,2011,3,7,6,0
1,0,1,1,-1.54415371996957,-1.807847760217373,0.6814299820457317,1.8617837328287605,91,2011,3,7,7,0
1,0,1,1,-1.54415371996957,-1.718753924031489,0.6814299820457317,1.6172271056335954,211,2011,3,7,8,0
1,0,1,1,-1.4389072064763992,-1.718753924031489,0.10982768277532123,2.2294393334443106,134,2011,3,7,9,0
1,0,1,1,-1.3336606929832286,-1.5399762262545162,-0.09802769877755528,0.8819159044024949,58,2011,3,7,10,0
1,0,1,1,-1.2284141794900578,-1.5399762262545162,-0.7215938434361848,2.1071610198467283,60,2011,3,7,11,0
1,0,1,1,-1.0179211525037164,-1.182420830700571,-1.0333769157654995,1.8617837328287605,96,2011,3,7,12,0
1,0,1,1,-0.9126746390105459,-1.0927369691094824,-1.3451599880948144,1.6172271056335954,70,2011,3,7,13,0
1,0,1,1,-0.9126746390105459,-1.0927369691094824,-1.3451599880948144,1.8617837328287605,77,2011,3,7,14,0
1,0,1,1,-0.8074281255173752,-1.0036431329235982,-1.6049792150359101,1.6172271056335954,96,2011,3,7,15,0
1,0,1,1,-0.8074281255173752,-1.0036431329235982,-1.6049792150359101,1.3718498186156276,122,2011,3,7,16,0
1,0,1,1,-0.8074281255173752,-1.0036431329235982,-1.7089069058123483,1.3718498186156276,233,2011,3,7,17,0
1,0,1,1,-0.9126746390105459,-1.0036431329235982,-1.6049792150359101,0.2697036765917794,233,2011,3,7,18,0
1,0,1,1,-1.0179211525037164,-1.0927369691094824,-1.5010515242594717,0.2697036765917794,145,2011,3,7,19,0
1,0,1,1,-1.0179211525037164,-1.0036431329235982,-1.5010515242594717,-0.22023023762135344,92,2011,3,7,20,0
1,0,1,1,-1.1231676659968872,-1.182420830700571,-1.241232297318376,0.2697036765917794,54,2011,3,7,21,0
1,0,1,1,-1.2284141794900578,-1.271514666886455,-0.7215938434361848,-0.22023023762135344,35,2011,3,7,22,0
1,0,1,1,-1.1231676659968872,-0.9139592713325096,-0.7215938434361848,-1.5677536666631693,22,2011,3,7,23,0
1,0,1,1,-1.2284141794900578,-1.0927369691094824,-0.7215938434361848,-0.8324424654320689,10,2011,3,8,0,1
1,0,1,1,-1.3336606929832286,-1.3611985284775436,-0.5137384618833083,-0.4656075246393211,4,2011,3,8,1,1
1,0,1,1,-1.3336606929832286,-1.3611985284775436,-0.5137384618833083,-0.4656075246393211,1,2011,3,8,2,1
1,0,1,1,-1.3336606929832286,-1.271514666886455,-0.5137384618833083,-0.8324424654320689,7,2011,3,8,3,1
1,0,1,1,-1.4389072064763992,-1.182420830700571,0.10982768277532123,-1.5677536666631693,2,2011,3,8,4,1
1,0,1,1,-1.54415371996957,-1.4502923646634276,0.3696469097164169,-0.7101641518344863,10,2011,3,8,5,1
1,0,1,1,-1.54415371996957,-1.271514666886455,-0.14999154416577443,-1.5677536666631693,45,2011,3,8,6,1
1,0,1,1,-1.6494002334627407,-1.6290700624404004,0.10982768277532123,-0.4656075246393211,128,2011,3,8,7,1
1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.35784692571865095,0.024326389573811554,257,2011,3,8,8,1
1,0,1,1,-1.2284141794900578,-1.271514666886455,-1.0853407611537187,-0.22023023762135344,151,2011,3,8,9,1
1,0,1,2,-1.0179211525037164,-1.0927369691094824,-1.5010515242594717,0.024326389573811554,71,2011,3,8,10,1
1,0,1,2,-0.7021816120242045,-0.7351815735555368,-1.9167622873652248,-0.22023023762135344,78,2011,3,8,11,1
1,0,1,2,-0.7021816120242045,-0.5564038757785641,-2.020689978141663,-1.5677536666631693,99,2011,3,8,12,1
1,0,1,2,-0.5969350985310338,-0.46731003959268014,-1.9167622873652248,-0.7101641518344863,98,2011,3,8,13,1
1,0,1,2,-0.5969350985310338,-0.46731003959268014,-2.1765815143063203,-1.5677536666631693,72,2011,3,8,14,1
1,0,1,2,-0.7021816120242045,-0.5564038757785641,-2.2805092050827587,-1.5677536666631693,112,2011,3,8,15,1
1,0,1,1,-0.5969350985310338,-0.46731003959268014,-1.8128345965887867,-0.22023023762135344,108,2011,3,8,16,1
1,0,1,1,-0.7021816120242045,-0.7351815735555368,-1.8128345965887867,0.2697036765917794,248,2011,3,8,17,1
1,0,1,1,-0.8074281255173752,-0.8248654351466257,-1.8128345965887867,0.024326389573811554,235,2011,3,8,18,1
1,0,1,1,-0.8074281255173752,-0.7351815735555368,-1.6049792150359101,-0.7101641518344863,150,2011,3,8,19,1
1,0,1,1,-0.9126746390105459,-0.8248654351466257,-1.189268451930157,-0.8324424654320689,76,2011,3,8,20,1
1,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.024326389573811554,75,2011,3,8,21,1
1,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.2697036765917794,55,2011,3,8,22,1
1,0,1,1,-1.1231676659968872,-1.182420830700571,-0.046063853389336155,0.024326389573811554,41,2011,3,8,23,1
1,0,1,1,-1.2284141794900578,-1.0927369691094824,0.16179152816354037,-0.8324424654320689,9,2011,3,9,0,2
1,0,1,1,-1.2284141794900578,-1.182420830700571,-0.5137384618833083,-0.4656075246393211,4,2011,3,9,1,2
1,0,1,1,-1.2284141794900578,-1.182420830700571,-0.5137384618833083,-0.4656075246393211,2,2011,3,9,2,2
1,0,1,1,-1.3336606929832286,-1.271514666886455,0.421610755104636,-0.8324424654320689,3,2011,3,9,3,2
1,0,1,1,-1.3336606929832286,-1.271514666886455,0.6814299820457317,-0.7101641518344863,2,2011,3,9,4,2
1,0,1,2,-1.3336606929832286,-1.3611985284775436,0.9932130543750465,-0.4656075246393211,8,2011,3,9,5,2
1,0,1,2,-1.3336606929832286,-1.271514666886455,1.201068435927923,-0.7101641518344863,49,2011,3,9,6,2
1,0,1,2,-1.3336606929832286,-1.3611985284775436,1.3049961267043613,-0.22023023762135344,141,2011,3,9,7,2
1,0,1,2,-1.3336606929832286,-1.3611985284775436,1.3049961267043613,-0.4656075246393211,249,2011,3,9,8,2
1,0,1,2,-1.2284141794900578,-1.3611985284775436,1.3049961267043613,0.5142603037869447,141,2011,3,9,9,2
1,0,1,2,-1.0179211525037164,-1.0927369691094824,0.6814299820457317,0.5142603037869447,57,2011,3,9,10,2
1,0,1,2,-0.9126746390105459,-1.0927369691094824,0.7333938274339508,1.6172271056335954,59,2011,3,9,11,2
1,0,1,2,-0.9126746390105459,-1.0036431329235982,0.7333938274339508,0.5142603037869447,98,2011,3,9,12,2
1,0,1,2,-0.9126746390105459,-1.0927369691094824,0.7333938274339508,1.3718498186156276,99,2011,3,9,13,2
1,0,1,2,-0.8074281255173752,-1.0036431329235982,0.7333938274339508,0.8819159044024949,71,2011,3,9,14,2
1,0,1,2,-0.7021816120242045,-0.8248654351466257,0.47357460049285516,0.8819159044024949,79,2011,3,9,15,2
1,0,1,2,-0.8074281255173752,-1.0036431329235982,0.7333938274339508,1.1272931914204625,112,2011,3,9,16,2
1,0,1,2,-0.8074281255173752,-1.0036431329235982,0.7333938274339508,0.8819159044024949,194,2011,3,9,17,2
1,0,1,2,-0.8074281255173752,-0.9139592713325096,0.7333938274339508,0.5142603037869447,188,2011,3,9,18,2
1,0,1,2,-0.8074281255173752,-1.0036431329235982,0.7333938274339508,1.1272931914204625,134,2011,3,9,19,2
1,0,1,2,-0.9126746390105459,-0.9139592713325096,1.3049961267043613,0.024326389573811554,91,2011,3,9,20,2
1,0,1,2,-0.9126746390105459,-1.0036431329235982,1.616779199033676,1.1272931914204625,62,2011,3,9,21,2
1,0,1,3,-0.9126746390105459,-0.9139592713325096,1.616779199033676,-0.22023023762135344,21,2011,3,9,22,2
1,0,1,3,-0.8074281255173752,-0.8248654351466257,1.616779199033676,0.024326389573811554,18,2011,3,9,23,2
1,0,1,3,-0.8074281255173752,-0.9139592713325096,-3.215858422070703,0.5142603037869447,3,2011,3,10,0,3
1,0,1,3,-0.8074281255173752,-0.9139592713325096,-3.215858422070703,0.5142603037869447,2,2011,3,10,1,3
1,0,1,3,-0.8074281255173752,-0.9139592713325096,-3.215858422070703,0.5142603037869447,1,2011,3,10,2,3
1,0,1,3,-0.7021816120242045,-0.7351815735555368,-3.215858422070703,0.024326389573811554,3,2011,3,10,5,3
1,0,1,3,-0.7021816120242045,-0.8248654351466257,-3.215858422070703,1.1272931914204625,12,2011,3,10,6,3
1,0,1,3,-0.5969350985310338,-0.46731003959268014,-3.215858422070703,0.2697036765917794,37,2011,3,10,7,3
1,0,1,3,-0.5969350985310338,-0.46731003959268014,-3.215858422070703,0.7596375908049122,44,2011,3,10,8,3
1,0,1,3,-0.4916885850378633,-0.37762617800159176,-3.215858422070703,0.2697036765917794,24,2011,3,10,9,3
1,0,1,3,-0.4916885850378633,-0.37762617800159176,-3.215858422070703,-0.22023023762135344,17,2011,3,10,10,3
1,0,1,3,-0.4916885850378633,-0.37762617800159176,-3.215858422070703,0.5142603037869447,11,2011,3,10,11,3
1,0,1,3,-0.38644207154469257,-0.28853234181570736,-3.215858422070703,0.2697036765917794,34,2011,3,10,12,3
1,0,1,3,-0.38644207154469257,-0.28853234181570736,-3.215858422070703,0.2697036765917794,12,2011,3,10,13,3
1,0,1,3,-0.28119555805152185,-0.198848480224619,-3.215858422070703,0.8819159044024949,12,2011,3,10,14,3
1,0,1,3,-0.28119555805152185,-0.198848480224619,-3.215858422070703,0.2697036765917794,14,2011,3,10,15,3
1,0,1,3,-0.38644207154469257,-0.28853234181570736,-3.215858422070703,0.5142603037869447,21,2011,3,10,16,3
1,0,1,2,-0.28119555805152185,-0.198848480224619,-3.215858422070703,1.6172271056335954,111,2011,3,10,17,3
1,0,1,3,-0.28119555805152185,-0.198848480224619,-3.215858422070703,1.3718498186156276,82,2011,3,10,18,3
1,0,1,3,-0.28119555805152185,-0.198848480224619,-3.215858422070703,3.2093071618705764,56,2011,3,10,19,3
1,0,1,3,-0.7021816120242045,-0.8248654351466257,-3.215858422070703,1.1272931914204625,38,2011,3,10,20,3
1,0,1,3,-0.7021816120242045,-0.7351815735555368,-3.215858422070703,0.2697036765917794,28,2011,3,10,21,3
1,0,1,2,-0.8074281255173752,-0.8248654351466257,-3.215858422070703,-0.4656075246393211,34,2011,3,10,22,3
1,0,1,3,-0.8074281255173752,-0.7351815735555368,-3.215858422070703,-0.8324424654320689,27,2011,3,10,23,3
1,0,1,2,-0.8074281255173752,-0.7351815735555368,1.9805261167512098,-0.8324424654320689,6,2011,3,11,0,4
1,0,1,3,-0.8074281255173752,-0.7351815735555368,1.9805261167512098,-0.7101641518344863,8,2011,3,11,1,4
1,0,1,3,-0.8074281255173752,-0.7351815735555368,1.9805261167512098,-0.7101641518344863,5,2011,3,11,2,4
1,0,1,2,-0.9126746390105459,-0.8248654351466257,1.616779199033676,-0.8324424654320689,2,2011,3,11,3,4
1,0,1,1,-1.0179211525037164,-1.0927369691094824,0.9932130543750465,0.2697036765917794,7,2011,3,11,5,4
1,0,1,1,-1.2284141794900578,-1.3611985284775436,0.9932130543750465,0.7596375908049122,32,2011,3,11,6,4
1,0,1,1,-1.2284141794900578,-1.271514666886455,0.421610755104636,0.024326389573811554,114,2011,3,11,7,4
1,0,1,1,-1.1231676659968872,-1.182420830700571,0.421610755104636,0.5142603037869447,259,2011,3,11,8,4
1,0,1,2,-1.0179211525037164,-1.0927369691094824,-0.046063853389336155,0.7596375908049122,156,2011,3,11,9,4
1,0,1,2,-0.9126746390105459,-1.0036431329235982,-0.2539192349422127,0.8819159044024949,78,2011,3,11,10,4
1,0,1,2,-0.9126746390105459,-1.0036431329235982,-0.2539192349422127,0.8819159044024949,81,2011,3,11,11,4
1,0,1,2,-0.8074281255173752,-0.9139592713325096,-0.4617746164950892,0.5142603037869447,111,2011,3,11,12,4
1,0,1,1,-0.7021816120242045,-0.8248654351466257,-0.4617746164950892,0.5142603037869447,107,2011,3,11,13,4
1,0,1,2,-0.7021816120242045,-0.8248654351466257,-0.6176661526597466,1.3718498186156276,89,2011,3,11,14,4
1,0,1,2,-0.8074281255173752,-0.9139592713325096,-0.4617746164950892,0.5142603037869447,85,2011,3,11,15,4
1,0,1,2,-0.8074281255173752,-1.0036431329235982,-0.6696299980479657,0.8819159044024949,113,2011,3,11,16,4
1,0,1,1,-0.8074281255173752,-0.9139592713325096,-0.6696299980479657,0.2697036765917794,223,2011,3,11,17,4
1,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.6696299980479657,1.1272931914204625,153,2011,3,11,18,4
1,0,1,1,-1.0179211525037164,-1.182420830700571,-0.3058830803304318,1.1272931914204625,118,2011,3,11,19,4
1,0,1,1,-1.0179211525037164,-1.0036431329235982,-0.3058830803304318,-0.22023023762135344,76,2011,3,11,20,4
1,0,1,2,-1.0179211525037164,-1.0927369691094824,-0.5137384618833083,0.5142603037869447,53,2011,3,11,21,4
1,0,1,1,-1.0179211525037164,-1.0036431329235982,-0.5137384618833083,-0.22023023762135344,64,2011,3,11,22,4
1,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.5137384618833083,0.5142603037869447,37,2011,3,11,23,4
1,0,0,1,-1.2284141794900578,-1.182420830700571,-0.09802769877755528,-0.4656075246393211,34,2011,3,12,0,5
1,0,0,1,-1.3336606929832286,-1.4502923646634276,0.16179152816354037,0.024326389573811554,18,2011,3,12,1,5
1,0,0,1,-1.3336606929832286,-1.4502923646634276,0.16179152816354037,0.024326389573811554,14,2011,3,12,2,5
1,0,0,1,-1.3336606929832286,-1.4502923646634276,0.16179152816354037,0.5142603037869447,7,2011,3,12,3,5
1,0,0,1,-1.3336606929832286,-1.4502923646634276,0.16179152816354037,0.5142603037869447,1,2011,3,12,4,5
1,0,0,1,-1.4389072064763992,-1.4502923646634276,0.3696469097164169,0.024326389573811554,2,2011,3,12,5,5
1,0,0,1,-1.4389072064763992,-1.5399762262545162,0.6814299820457317,0.5142603037869447,4,2011,3,12,6,5
1,0,0,1,-1.3336606929832286,-1.4502923646634276,0.421610755104636,0.024326389573811554,23,2011,3,12,7,5
1,0,0,1,-1.2284141794900578,-1.271514666886455,0.16179152816354037,-0.22023023762135344,53,2011,3,12,8,5
1,0,0,1,-1.1231676659968872,-1.0927369691094824,0.16179152816354037,-0.7101641518344863,101,2011,3,12,9,5
1,0,0,1,-0.9126746390105459,-1.0036431329235982,0.2137553735517595,0.2697036765917794,99,2011,3,12,10,5
1,0,0,1,-0.8074281255173752,-1.0036431329235982,-0.6696299980479657,1.1272931914204625,119,2011,3,12,11,5
1,0,0,1,-0.8074281255173752,-0.9139592713325096,-0.4617746164950892,0.7596375908049122,158,2011,3,12,12,5
1,0,0,1,-0.7021816120242045,-0.8248654351466257,-0.5657023072715275,1.3718498186156276,157,2011,3,12,13,5
1,0,0,1,-0.4916885850378633,-0.37762617800159176,-0.6176661526597466,2.1071610198467283,166,2011,3,12,14,5
1,0,0,1,-0.38644207154469257,-0.28853234181570736,-0.9294492249890614,2.473995960639476,182,2011,3,12,15,5
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,2.1071610198467283,244,2011,3,12,16,5
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-0.9294492249890614,1.1272931914204625,213,2011,3,12,17,5
1,0,0,1,-0.38644207154469257,-0.28853234181570736,-0.4098107711068701,-0.22023023762135344,145,2011,3,12,18,5
1,0,0,1,-0.38644207154469257,-0.28853234181570736,-0.4098107711068701,-0.8324424654320689,112,2011,3,12,19,5
1,0,0,1,-0.4916885850378633,-0.37762617800159176,-0.20195538955399353,-0.7101641518344863,86,2011,3,12,20,5
1,0,0,1,-0.5969350985310338,-0.46731003959268014,0.005899991998882973,-1.5677536666631693,82,2011,3,12,21,5
1,0,0,1,-0.7021816120242045,-0.5564038757785641,0.47357460049285516,-1.5677536666631693,63,2011,3,12,22,5
1,0,0,1,-0.5969350985310338,-0.46731003959268014,0.2137553735517595,-0.8324424654320689,49,2011,3,12,23,5
1,0,0,1,-0.5969350985310338,-0.46731003959268014,0.005899991998882973,-0.7101641518344863,38,2011,3,13,0,6
1,0,0,1,-0.7021816120242045,-0.7351815735555368,0.2137553735517595,-0.4656075246393211,33,2011,3,13,1,6
1,0,0,1,-0.8074281255173752,-0.8248654351466257,0.7333938274339508,-0.4656075246393211,23,2011,3,13,3,6
1,0,0,1,-0.8074281255173752,-0.8248654351466257,0.2137553735517595,-0.22023023762135344,13,2011,3,13,4,6
1,0,0,1,-0.7021816120242045,-0.7351815735555368,0.005899991998882973,-0.4656075246393211,3,2011,3,13,5,6
1,0,0,1,-0.8074281255173752,-0.6460877373696529,0.2137553735517595,-1.5677536666631693,2,2011,3,13,6,6
1,0,0,1,-0.7021816120242045,-0.7351815735555368,0.005899991998882973,0.024326389573811554,10,2011,3,13,7,6
1,0,0,1,-0.4916885850378633,-0.37762617800159176,-0.6176661526597466,0.8819159044024949,34,2011,3,13,8,6
1,0,0,1,-0.4916885850378633,-0.37762617800159176,-0.6176661526597466,1.8617837328287605,44,2011,3,13,9,6
1,0,0,1,-0.38644207154469257,-0.28853234181570736,-0.773557688824404,0.5142603037869447,122,2011,3,13,10,6
1,0,0,1,-0.28119555805152185,-0.198848480224619,-1.0853407611537187,1.8617837328287605,181,2011,3,13,11,6
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-1.241232297318376,1.6172271056335954,194,2011,3,13,12,6
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-1.241232297318376,1.6172271056335954,221,2011,3,13,13,6
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,0.8819159044024949,250,2011,3,13,14,6
1,0,0,1,-0.07070253106518039,-0.02007078244764624,-1.189268451930157,1.1272931914204625,304,2011,3,13,15,6
1,0,0,1,-0.17594904455835111,-0.10975464403873461,-1.0853407611537187,1.6172271056335954,256,2011,3,13,16,6
1,0,0,1,-0.28119555805152185,-0.198848480224619,-1.0853407611537187,1.3718498186156276,241,2011,3,13,17,6
1,0,0,1,-0.4916885850378633,-0.37762617800159176,-0.9814130703772805,1.3718498186156276,147,2011,3,13,18,6
1,0,0,1,-0.7021816120242045,-0.8248654351466257,-0.6176661526597466,1.3718498186156276,101,2011,3,13,19,6
1,0,0,1,-0.9126746390105459,-1.0036431329235982,-0.2539192349422127,0.8819159044024949,77,2011,3,13,20,6
1,0,0,1,-1.0179211525037164,-1.0927369691094824,-0.3058830803304318,0.5142603037869447,58,2011,3,13,21,6
1,0,0,1,-1.0179211525037164,-1.182420830700571,-0.3058830803304318,1.1272931914204625,37,2011,3,13,22,6
1,0,0,1,-1.2284141794900578,-1.271514666886455,0.16179152816354037,0.2697036765917794,28,2011,3,13,23,6
1,0,1,1,-1.2284141794900578,-1.182420830700571,0.16179152816354037,-0.7101641518344863,11,2011,3,14,0,0
1,0,1,1,-1.2284141794900578,-1.0927369691094824,0.16179152816354037,-0.8324424654320689,1,2011,3,14,1,0
1,0,1,1,-1.2284141794900578,-1.0927369691094824,0.16179152816354037,-0.8324424654320689,1,2011,3,14,2,0
1,0,1,1,-1.2284141794900578,-1.182420830700571,0.16179152816354037,-0.4656075246393211,3,2011,3,14,3,0
1,0,1,1,-1.3336606929832286,-1.3611985284775436,0.421610755104636,-0.4656075246393211,8,2011,3,14,5,0
1,0,1,1,-1.2284141794900578,-1.182420830700571,0.16179152816354037,-0.4656075246393211,28,2011,3,14,6,0
1,0,1,2,-1.1231676659968872,-0.9139592713325096,-0.046063853389336155,-1.5677536666631693,88,2011,3,14,7,0
1,0,1,2,-1.0179211525037164,-1.0036431329235982,-0.3058830803304318,-0.4656075246393211,241,2011,3,14,8,0
1,0,1,1,-0.9126746390105459,-1.0036431329235982,-0.4617746164950892,1.1272931914204625,140,2011,3,14,9,0
1,0,1,1,-0.8074281255173752,-0.9139592713325096,-1.0333769157654995,0.5142603037869447,84,2011,3,14,10,0
1,0,1,1,-0.7021816120242045,-0.8248654351466257,-1.1373046065419379,0.5142603037869447,71,2011,3,14,11,0
1,0,1,1,-0.5969350985310338,-0.46731003959268014,-1.2931961427065952,-1.5677536666631693,94,2011,3,14,12,0
1,0,1,1,-0.5969350985310338,-0.46731003959268014,-1.3451599880948144,1.1272931914204625,75,2011,3,14,13,0
1,0,1,2,-0.5969350985310338,-0.46731003959268014,-1.4490876788712526,-1.5677536666631693,79,2011,3,14,14,0
1,0,1,1,-0.5969350985310338,-0.46731003959268014,-1.2931961427065952,-0.22023023762135344,101,2011,3,14,15,0
1,0,1,1,-0.4916885850378633,-0.37762617800159176,-1.3971238334830336,-0.7101641518344863,107,2011,3,14,16,0
1,0,1,1,-0.5969350985310338,-0.46731003959268014,-1.1373046065419379,0.024326389573811554,271,2011,3,14,17,0
1,0,1,1,-0.7021816120242045,-0.6460877373696529,-1.1373046065419379,-0.7101641518344863,235,2011,3,14,18,0
1,0,1,1,-0.7021816120242045,-0.7351815735555368,-0.9814130703772805,-0.4656075246393211,150,2011,3,14,19,0
1,0,1,1,-0.8074281255173752,-0.9139592713325096,-0.8255215342126231,0.2697036765917794,129,2011,3,14,20,0
1,0,1,1,-0.8074281255173752,-0.8248654351466257,-0.8255215342126231,-0.4656075246393211,63,2011,3,14,21,0
1,0,1,1,-0.9126746390105459,-0.8248654351466257,-0.6696299980479657,-0.7101641518344863,47,2011,3,14,22,0
1,0,1,1,-0.9126746390105459,-0.7351815735555368,-0.4617746164950892,-1.5677536666631693,19,2011,3,14,23,0
1,0,1,1,-0.9126746390105459,-0.7351815735555368,-0.4617746164950892,-1.5677536666631693,14,2011,3,15,0,1
1,0,1,1,-1.0179211525037164,-1.0036431329235982,0.005899991998882973,-0.8324424654320689,10,2011,3,15,1,1
1,0,1,1,-1.0179211525037164,-1.0036431329235982,0.005899991998882973,-0.8324424654320689,3,2011,3,15,2,1
1,0,1,1,-1.3336606929832286,-1.271514666886455,0.6814299820457317,-0.8324424654320689,2,2011,3,15,4,1
1,0,1,1,-1.3336606929832286,-1.4502923646634276,0.6814299820457317,0.024326389573811554,11,2011,3,15,5,1
1,0,1,1,-1.4389072064763992,-1.4502923646634276,0.9412492089868273,0.024326389573811554,35,2011,3,15,6,1
1,0,1,1,-1.3336606929832286,-1.3611985284775436,0.6814299820457317,-0.22023023762135344,119,2011,3,15,7,1
1,0,1,1,-1.2284141794900578,-1.0927369691094824,0.421610755104636,-0.8324424654320689,282,2011,3,15,8,1
1,0,1,2,-1.0179211525037164,-0.8248654351466257,0.421610755104636,-1.5677536666631693,157,2011,3,15,9,1
1,0,1,2,-0.9126746390105459,-0.9139592713325096,0.2137553735517595,0.024326389573811554,78,2011,3,15,10,1
1,0,1,2,-0.8074281255173752,-0.9139592713325096,-0.2539192349422127,0.2697036765917794,78,2011,3,15,11,1
1,0,1,2,-0.7021816120242045,-0.7351815735555368,-0.6176661526597466,0.2697036765917794,102,2011,3,15,12,1
1,0,1,2,-0.7021816120242045,-0.8248654351466257,-0.2539192349422127,0.7596375908049122,97,2011,3,15,13,1
1,0,1,2,-0.5969350985310338,-0.46731003959268014,-0.8255215342126231,0.8819159044024949,88,2011,3,15,14,1
1,0,1,2,-0.5969350985310338,-0.46731003959268014,-0.9814130703772805,0.7596375908049122,90,2011,3,15,15,1
